"refID","Symbol","Size","LFC_2h_IAA","padj_2h_IAA","Reg_2h_IAA","LFC_4h_IAA","padj_4h_IAA","Reg_4h_IAA","LFC_8h_IAA","padj_8h_IAA","Reg_8h_IAA","LFC_24h_IAA","padj_24h_IAA","Reg_24h_IAA"
"NM_009757","Bmp15",6618,0.0495018451285876,0.879773199653461,"n.s.",-0.06216443754834,0.881310899814707,"n.s.",-0.121300685459374,0.740551712758801,"n.s.",-2.45703517058049,0.00925162657148538,"DOWN"
"NM_172822","Pigz",12196,0.0494925958343536,0.858471107724882,"n.s.",0.346058311004859,0.380289310461626,"n.s.",0.325043752532807,0.376212888670723,"n.s.",0.292533145759527,0.454165779670278,"n.s."
"NM_001039482","Klhl20",43102,0.0494663288381751,0.906875193279894,"n.s.",0.302457501914529,0.349370557175527,"n.s.",0.244706005226841,0.410720934614568,"n.s.",0.12304202727003,0.760651179491655,"n.s."
"NM_008154","Gpr3",3197,0.0494321661537249,0.879291645709456,"n.s.",0.205237465096513,0.621841969051569,"n.s.",0.496475042877664,0.227743402906582,"n.s.",0.136134192989742,0.743163656865043,"n.s."
"NM_001101433","Zcchc24",57217,0.0494140460098727,0.899251105504695,"n.s.",0.050629091629455,0.886059883658815,"n.s.",0.220532087783334,0.434330060497371,"n.s.",-0.290363730984172,0.42440107564753,"n.s."
"NM_177653","F830045P16Rik",78244,0.0494118155155678,0.831914968379141,"n.s.",0.00439229740322866,0.993217120715115,"n.s.",-0.542949108434334,0.181980375951317,"n.s.",-0.315088923503692,0.353823816353824,"n.s."
"NM_001039125","Defb47",3084,0.0494028833711724,0.773140214146581,"n.s.",-0.166892753259929,0.549472589465376,"n.s.",-0.0562888138110344,NA,"n.s.",0.0295956554200075,0.911394144648481,"n.s."
"NM_001302794","Oprm1",91980,0.0493528690800759,0.86691257757024,"n.s.",0.0793510071953436,0.848937213743573,"n.s.",-0.0607465054143058,0.871819362783671,"n.s.",-0.159276503412091,0.666466248770529,"n.s."
"NM_138582","Vwa7",10163,0.0493374679669465,0.882052943538674,"n.s.",0.11854574491391,0.77594158712028,"n.s.",0.524927997713008,0.201949808864058,"n.s.",0.0897408778634714,0.834242992545227,"n.s."
"NM_172527","Nudt15",28379,0.0493163936644507,0.898970603725407,"n.s.",0.150528273960677,0.697937669561252,"n.s.",0.278188068761957,0.414294691059526,"n.s.",0.0993709894690213,0.817675643323066,"n.s."
"NM_001163770","Dxo",2168,0.0493092956328227,0.898374343678055,"n.s.",0.038161395063602,0.920825142355623,"n.s.",0.472484412675927,0.144484016773336,"n.s.",0.257353064621439,0.506332143408734,"n.s."
"NM_001284393","Gngt2",3437,0.049292372019807,0.901250279650779,"n.s.",0.217448819319394,0.546602046120938,"n.s.",0.398182599385883,0.225713188119534,"n.s.",0.251624686587954,0.529443202269463,"n.s."
"NM_001193631","Prss51",3977,0.0492728290136083,0.803379124772707,"n.s.",0.034543287875893,0.912479877408703,"n.s.",-0.44384458891307,NA,"n.s.",-0.105460604718806,0.676716066262359,"n.s."
"NM_010157","Esr2",56841,0.0492604716756003,0.899594223764949,"n.s.",0.45999865958647,0.157333106338548,"n.s.",0.573213324493778,0.0700100130864547,"n.s.",0.254654070980836,0.487227397693383,"n.s."
"NM_016767","Batf",22368,0.049231090406278,0.893817923693107,"n.s.",0.212315082776068,0.596728073698473,"n.s.",0.554999073438054,0.164605337809241,"n.s.",0.0349057538301897,0.9405530976938,"n.s."
"NM_017463","Pbx2",4871,0.0492139417381713,0.897474377655189,"n.s.",0.188244563742378,0.523815299713437,"n.s.",0.643600896263229,0.0285061957870919,"UP",0.455510449684057,0.166257497553539,"n.s."
"NM_145705","Tinf2",2738,0.0492127863302483,0.903436137366955,"n.s.",0.326611187613171,0.276922069925273,"n.s.",0.472651217825748,0.10232456241559,"n.s.",0.31808232291698,0.363756072887185,"n.s."
"NR_046062","Gm10640",8284,0.0492124539982425,0.882518798351531,"n.s.",0.142803463622706,0.733077392953952,"n.s.",0.606154235026638,0.164045274769734,"n.s.",0.0490986544338131,0.911069634746418,"n.s."
"NM_027056","1700012P22Rik",20582,0.0492105886552767,0.796553562380099,"n.s.",0.245803847843169,0.399377303593606,"n.s.",0.342246431061821,NA,"n.s.",0.0118835516302663,0.968175385630716,"n.s."
"NM_001177750","Gm10767",3752,0.0491960483253791,0.877493151828849,"n.s.",0.630283903518539,0.182989390707197,"n.s.",0.246599939235042,0.505418066899911,"n.s.",-0.231447095430407,0.566229493607919,"n.s."
"NM_013846","Ror2",176793,0.0491342940067615,0.900452858086737,"n.s.",0.431461061272127,0.189827504483756,"n.s.",0.679610153302159,0.0394331322199432,"UP",0.200691542096434,0.589526556656481,"n.s."
"NM_146205","Armc5",7744,0.0491069876402058,0.897930379471767,"n.s.",0.185489001515488,0.54774415162853,"n.s.",0.390637917857054,0.161907433375696,"n.s.",0.560488879680463,0.0901081060753691,"n.s."
"NM_172821","Map3k13",39909,0.0490711069237819,0.899594223764949,"n.s.",-0.12013456772333,0.750909845439016,"n.s.",0.142680338479541,0.670531307979226,"n.s.",0.259470203103467,0.524685585570151,"n.s."
"NM_028179","2200002D01Rik",947,0.0490462805257421,0.88654515629829,"n.s.",0.0995720370323688,0.816966616306526,"n.s.",-0.0250117709967052,0.947247552174742,"n.s.",-0.314031454909636,0.466868744988052,"n.s."
"NM_001077411","Gba",6042,0.0490359231494705,0.878978050473339,"n.s.",0.0866806239421377,0.803206346368812,"n.s.",0.361927212387335,0.200239075586661,"n.s.",0.418175277033278,0.261033764269866,"n.s."
"NM_001033212","Rprml",1072,0.0490327186837648,0.789436400366289,"n.s.",0.387777943933187,0.238566483251061,"n.s.",0.639076535126962,NA,"n.s.",0.0634573274661928,0.821209740624879,"n.s."
"NM_001177369","Nfkb2",7354,0.0490017365914299,0.901250279650779,"n.s.",0.101302715077469,0.786372966286402,"n.s.",0.716653685826304,0.0479594797186032,"UP",0.295581984497203,0.455188368855874,"n.s."
"NM_025659","Abi3",12368,0.0489859431942533,0.899911966977172,"n.s.",0.422774114989993,0.22078343794601,"n.s.",0.712472042149982,0.0445818033222344,"UP",0.37338684497968,0.343502972741368,"n.s."
"NM_001281880","Sema4d",92500,0.0489821264239167,0.880931302047887,"n.s.",0.209157798498404,0.496310785356169,"n.s.",0.517307672858684,0.0885288543966848,"n.s.",0.0809740339709444,0.831579811318941,"n.s."
"NM_010043","Des",8288,0.0489424654232097,0.900461376561789,"n.s.",0.0454010579544005,0.899798542925701,"n.s.",0.578081425679054,0.100942199442315,"n.s.",0.57649284688923,0.157453781048088,"n.s."
"NM_001033543","Il20rb",28755,0.0489300335099325,0.906271933508931,"n.s.",0.0841025677206641,0.831237456194588,"n.s.",0.258274407493423,0.41016179117037,"n.s.",-0.0665197744541505,0.869104041732027,"n.s."
"NM_001122892","Fyn",195576,0.0489067665592844,0.901454515746146,"n.s.",0.146214104736433,0.662175063672528,"n.s.",0.403780254982832,0.170871135235445,"n.s.",0.0430021899313435,0.915795271061996,"n.s."
"NM_011249","Rbl1",58641,0.0488949264960995,0.901250279650779,"n.s.",0.210865261587837,0.535393760591298,"n.s.",0.193205366218675,0.517912982144217,"n.s.",-0.0502667220684667,0.900282170079218,"n.s."
"NM_172277","Snx8",48945,0.048846623749638,0.902309036511162,"n.s.",-0.0803654028674886,0.787898301785876,"n.s.",0.280022307934317,0.254964998364087,"n.s.",-0.0359889279985885,0.913266387705122,"n.s."
"NM_018817","Smarcal1",53540,0.0488395496808261,0.900030350800351,"n.s.",0.257916670898563,0.397588408658477,"n.s.",0.364327369517113,0.19022507395235,"n.s.",0.117631749439658,0.743999885612315,"n.s."
"NM_010312","Gnb2",5101,0.04882720355855,0.878389384752324,"n.s.",-0.0178995590763737,0.962837448926734,"n.s.",0.245299767105266,0.522211065433464,"n.s.",0.155267025655802,0.700104905888821,"n.s."
"NM_001081227","Stum",51132,0.048808283775138,0.899213976557633,"n.s.",0.541258982746969,0.160883175303325,"n.s.",0.962414945132501,0.0178060001186351,"UP",0.462648528360924,0.277051092749855,"n.s."
"NM_009231","Sos1",86702,0.0487797188864196,0.899659819100377,"n.s.",0.402034617242556,0.234927489038089,"n.s.",0.441324288273659,0.160252473835091,"n.s.",0.147993515703552,0.703100166570432,"n.s."
"NM_177580","Baiap2l2",27315,0.0487436194821423,0.894871356328556,"n.s.",0.151565471006135,0.70214735294297,"n.s.",1.00143129051608,0.0290984282116262,"UP",0.423059684664378,0.34111362977717,"n.s."
"NM_009845","Cd22",13625,0.0487248580359878,0.787583319378233,"n.s.",0.0944371748005156,0.729063238623954,"n.s.",0.0480861771310489,NA,"n.s.",0.139630020362995,0.613244029936491,"n.s."
"NM_001111073","Fxyd5",9117,0.0487066916165934,0.898326876041901,"n.s.",0.277327722505936,0.442300754263385,"n.s.",0.641504172482501,0.0821911367272718,"n.s.",0.742017675493048,0.0710176559786896,"n.s."
"NM_001294281","Ccdc130",12636,0.0486752363962194,0.903325256038568,"n.s.",-0.00403711274545934,0.99165421912878,"n.s.",0.170073182321066,0.57914523685162,"n.s.",0.0122280601921344,0.98351580298626,"n.s."
"NM_025739","Rnf220",225452,0.0486230521506035,0.898100288360573,"n.s.",0.290477255652036,0.342809618017715,"n.s.",0.342804927505536,0.216924692562441,"n.s.",-0.187154038189235,0.614651888756516,"n.s."
"NM_007913","Egr1",3750,0.048622233995031,0.897474377655189,"n.s.",-0.0418184875157298,0.904319230089006,"n.s.",0.259304219205219,0.33359627379026,"n.s.",-0.179017919135158,0.613279624275898,"n.s."
"NR_027704","Svip",8554,0.0485873605473562,0.900989077987951,"n.s.",0.462027799389853,0.189614225240516,"n.s.",0.253546052776637,0.41063024966019,"n.s.",0.0266772764715578,0.952918493400647,"n.s."
"NM_001290735","Osbpl6",42525,0.0485828569975493,0.895304894393503,"n.s.",0.517454727058526,0.21304213296068,"n.s.",0.577974810796855,0.144979621686289,"n.s.",0.368874077369028,0.407245520667353,"n.s."
"NM_001161767","Galnt6",39462,0.048517521969675,0.900321590690867,"n.s.",0.137543518871736,0.681523342300718,"n.s.",0.724550244748144,0.0302355877094505,"UP",0.28588984808901,0.446338665646929,"n.s."
"NM_001029985","Kcp",25917,0.0484941722229214,0.900321590690867,"n.s.",0.21871500032611,0.468133893411043,"n.s.",0.353561250348908,0.195586100268262,"n.s.",-0.0193487425422359,0.962269303097552,"n.s."
"NM_177369","Myh8",31510,0.0484859690251294,0.849979941263876,"n.s.",0.432095072172662,0.2980935990489,"n.s.",0.419763581426008,0.287079877384678,"n.s.",0.193664203648195,0.596913580557198,"n.s."
"NM_009561","Zfp61",8504,0.0484831170458956,0.903814468676824,"n.s.",0.290205517618364,0.374389916441019,"n.s.",0.560411487109692,0.0844559317152625,"n.s.",0.467464646805325,0.211972095015813,"n.s."
"NM_001271574","Tktl2",7460,0.0484553769549856,0.897930379471767,"n.s.",0.391010768248194,0.29083982424219,"n.s.",0.308366516642813,0.345161810439439,"n.s.",0.112260628655422,0.790694178234883,"n.s."
"NM_001145935","Zfp691",4339,0.0484301442967185,0.902418113397151,"n.s.",0.340941660701261,0.322562582190983,"n.s.",0.45611096768642,0.161728645468716,"n.s.",0.195507786951735,0.614651888756516,"n.s."
"NM_001039149","Cd226",72901,0.0484265292768861,0.792101111004557,"n.s.",0.0854533853424238,0.781343950770706,"n.s.",0.120085647799371,NA,"n.s.",0.0459946820581187,0.870267826983409,"n.s."
"NM_023312","Ndufa13",8377,0.0484089147543032,0.900052884087347,"n.s.",0.159568904520839,0.599704658772883,"n.s.",0.343419130279853,0.201062763337521,"n.s.",0.144861494966527,0.679481342700264,"n.s."
"NR_045480","Gm10415",42038,0.0483807466290482,0.685284361892842,"n.s.",0.0239028966675277,NA,"n.s.",0.145292066344803,NA,"n.s.",-0.106221959717147,NA,"n.s."
"NM_177671","Epha10",4724,0.0483784048561364,0.774209636638487,"n.s.",0.154829514747369,0.554741785174255,"n.s.",0.233206250994387,NA,"n.s.",-0.0922757500442855,0.717253021120119,"n.s."
"NM_173751","Ilvbl",10003,0.0483777953400912,0.901250279650779,"n.s.",0.175061947991229,0.589388367929239,"n.s.",0.812846374904576,0.0113561894117508,"UP",0.360691359061807,0.324443803847418,"n.s."
"NR_073535","Gm10364",4515,0.0483727851012018,0.877166090841368,"n.s.",0.124643130837359,0.765770504725256,"n.s.",0.325614141764203,0.399553278934783,"n.s.",0.042847280116409,0.920725075063336,"n.s."
"NM_007856","Dhcr7",25244,0.0483563167639337,0.89929107275294,"n.s.",0.179288750387593,0.564734951046065,"n.s.",0.60229958066277,0.0500660917324426,"n.s.",0.445063036418889,0.20356754890204,"n.s."
"NM_177256","Prdx6b",2889,0.0483381981679018,0.758789422166992,"n.s.",0.280213596480076,0.291412009430164,"n.s.",0.675785872461477,NA,"n.s.",0.091000679076084,0.713861408428567,"n.s."
"NM_146238","Gemin8",20033,0.0483228329225232,0.901877264308754,"n.s.",0.201296217191913,0.560292167954031,"n.s.",0.325729425596423,0.289912796470448,"n.s.",-0.0600562492667038,0.881123412653805,"n.s."
"NM_021299","Ak3",27071,0.0483015798662946,0.897474377655189,"n.s.",0.381651639687245,0.254188083644322,"n.s.",0.384822706800975,0.211729735410798,"n.s.",-0.0108637280667808,0.982203518931055,"n.s."
"NM_029562","Cyp2d26",4139,0.0482780325968391,0.704221552063535,"n.s.",0.0681212395989044,0.745948061256762,"n.s.",0.00896452161932921,NA,"n.s.",0.0186898488982596,0.92581762154057,"n.s."
"NM_018789","Foxo4",6346,0.0482443871467809,0.905760230196879,"n.s.",0.202888816795169,0.518198592709017,"n.s.",0.413621339889755,0.155394997554225,"n.s.",0.419659324594578,0.244579302674092,"n.s."
"NM_172853","Cdh7",155265,0.0481889050565026,0.896908385992234,"n.s.",1.0348075243674,0.016736492857398,"UP",0.542877201835404,0.142463307097953,"n.s.",0.163661546795883,0.694949577718423,"n.s."
"NM_178786","Skint4",86607,0.0481856248130434,0.849979941263876,"n.s.",0.261907840920783,0.49478219605298,"n.s.",0.501862172382534,0.227243499359255,"n.s.",0.0708486977416096,0.842754797071247,"n.s."
"NR_104355","Chchd7",12495,0.0481691392298199,0.90536591470939,"n.s.",0.416468735688172,0.230803979999141,"n.s.",0.433351556540454,0.177758794706872,"n.s.",0.130993328416289,0.740363515550014,"n.s."
"NR_045657","4933432I03Rik",46392,0.0481689001420807,0.874103227481014,"n.s.",0.885311259420282,0.103526557370044,"n.s.",0.360154577461904,0.34996725471813,"n.s.",0.0654018576285399,0.876682741931978,"n.s."
"NM_133809","Kmo",28661,0.0481528319786468,0.711156552425481,"n.s.",-0.0419125388442757,NA,"n.s.",-0.0634122427742365,NA,"n.s.",-0.0352595053154977,NA,"n.s."
"NM_001029841","Sla",51011,0.0481344950520533,0.652445303092452,"n.s.",0.132726515057179,NA,"n.s.",0.0767240815412144,NA,"n.s.",0.0476219529815657,NA,"n.s."
"NM_025766","Fam187a",1563,0.0481127459236674,0.632898253705888,"n.s.",0.122518385539025,NA,"n.s.",0.128695695984088,NA,"n.s.",0.0925867781948002,NA,"n.s."
"NM_009967","Crygs",6208,0.0481041482963525,0.86771314442495,"n.s.",-0.0781522520887141,0.842923478402647,"n.s.",0.294704669038305,0.434826114610813,"n.s.",0.271709364279689,0.489836185537025,"n.s."
"NM_183408","Pde4a",47535,0.0480985891433128,0.901250279650779,"n.s.",0.29530196268512,0.346351770965345,"n.s.",0.546514756665463,0.078318638505278,"n.s.",0.320093677442176,0.381747670800337,"n.s."
"NR_110447","Gm14424",1059,0.0480745987652444,0.663570095757177,"n.s.",0.175585830992347,NA,"n.s.",0.172329125992771,NA,"n.s.",-0.00343152247107823,NA,"n.s."
"NM_022983","Lpar3",65254,0.0480735268861268,0.903804510805737,"n.s.",0.686263448715969,0.081102489733412,"n.s.",0.642076337184038,0.07898396610875,"n.s.",0.367788070224376,0.367123808687526,"n.s."
"NR_038349","AV039307",16035,0.0480688898633993,0.876119029924279,"n.s.",0.361796958702126,0.381147570758951,"n.s.",0.318714523569044,0.395725282820179,"n.s.",0.257551259318223,0.53458767049276,"n.s."
"NM_001271729","Tk1",10496,0.0480315458927345,0.90419911478516,"n.s.",0.0669299247992453,0.862797855190281,"n.s.",0.642067104279608,0.0683476506794594,"n.s.",0.726968474712525,0.0579139141682231,"n.s."
"NM_001042674","Rbpms",147220,0.0480297628132394,0.903129114702076,"n.s.",0.256007649920812,0.422519709777137,"n.s.",0.332207139763347,0.248726546466962,"n.s.",-0.149531137776721,0.684377783325287,"n.s."
"NM_178061","Mob3b",208411,0.0480196712061682,0.904054763375792,"n.s.",0.408486628651484,0.226738292230503,"n.s.",0.569284583743604,0.0878839768622428,"n.s.",0.176111321583008,0.651242017798577,"n.s."
"NM_145521","Plpp7",15170,0.0480153125296554,0.89333027881015,"n.s.",0.23556377809061,0.556646059248924,"n.s.",0.00905198587022019,0.98268771280775,"n.s.",0.141499776347115,0.734329180877059,"n.s."
"NM_153145","Abca8a",70304,0.0480123585659683,0.79119315522918,"n.s.",0.190708773640147,0.500038916082434,"n.s.",-0.133453699445912,NA,"n.s.",-0.253516938845638,0.235296973700603,"n.s."
"NM_146009","Cep290",85367,0.0480068056550713,0.903476264049089,"n.s.",0.517711667278726,0.140790899334655,"n.s.",0.622488790906514,0.0687301771304002,"n.s.",0.372727250019462,0.336913157311705,"n.s."
"NM_145475","Cerk",47041,0.0479836991944164,0.901250279650779,"n.s.",0.322270212133712,0.321688518543079,"n.s.",0.509563974221997,0.10446711851882,"n.s.",0.112054032802179,0.772978704177814,"n.s."
"NM_028598","Rec114",88704,0.047963753609678,0.89903680899212,"n.s.",0.34816981112627,0.255876511037057,"n.s.",0.368320496910446,0.191750306069236,"n.s.",0.0566112436050139,0.880649370775244,"n.s."
"NM_025689","Ccdc51",10868,0.0479636522215547,0.904125659784733,"n.s.",0.112637437197037,0.743918022600021,"n.s.",0.381010426278099,0.2029360040802,"n.s.",0.240682106912853,0.518606408066734,"n.s."
"NM_025896","Prl3a1",17172,0.0479618767271566,0.632123203788664,"n.s.",-0.00859283764144523,NA,"n.s.",0.147494850893002,NA,"n.s.",0.112329476445555,NA,"n.s."
"NM_146920","Olfr267",942,0.0479611896897529,0.58290441289046,"n.s.",0.0721058001874071,NA,"n.s.",-0.00671153080699008,NA,"n.s.",0.114220675432534,NA,"n.s."
"NM_172521","Nutm1",11344,0.0479207055158067,0.834246168065818,"n.s.",-0.148655585066004,0.658619004671274,"n.s.",-0.169017331359458,0.603321482443127,"n.s.",-0.192703344930852,0.524359957424267,"n.s."
"NM_011077","Phex",253212,0.0479173165522577,0.892962178205222,"n.s.",0.0269021117383498,0.950778855782111,"n.s.",-0.228869257739914,0.477082396649561,"n.s.",-1.24551663962481,0.00234781815557339,"DOWN"
"NR_036591","1700028M03Rik",18752,0.0478977072920006,0.699615631015757,"n.s.",0.205634455614007,NA,"n.s.",0.0776104664655997,NA,"n.s.",0.0730497381473231,NA,"n.s."
"NM_001104571","Vmn2r109",24240,0.0478588191721152,0.722003463157727,"n.s.",-0.231562405296863,NA,"n.s.",-0.257464868211508,NA,"n.s.",-0.0406202717191502,NA,"n.s."
"NM_172479","Slc38a5",8796,0.0478402166438155,0.901250279650779,"n.s.",0.0784296889475273,0.842684965241457,"n.s.",0.504336651955286,0.158761386674864,"n.s.",0.372533398279905,0.377743195252846,"n.s."
"NM_026449","Galntl5",38810,0.0477868750983555,0.83963618425643,"n.s.",1.03582465164317,0.0930186726882929,"n.s.",0.224342966379552,0.514796820960315,"n.s.",0.500207947736335,0.247355615438748,"n.s."
"NM_026367","Gpatch2",135919,0.0477836641836188,0.899037786717261,"n.s.",0.352066090164445,0.280654704076709,"n.s.",0.484306165269171,0.117032018574522,"n.s.",0.296577359910417,0.423623820687019,"n.s."
"NM_053245","Aipl1",8788,0.0477686542594476,0.86691257757024,"n.s.",0.0847723173162767,0.834812062490733,"n.s.",0.147779138998508,0.683074038802381,"n.s.",0.107241561392207,0.773759712721075,"n.s."
"NM_001033246","Ccdc110",9497,0.04775394623328,0.719854014688194,"n.s.",-0.0476732198094708,NA,"n.s.",0.113815205569353,NA,"n.s.",-0.0472377036248036,NA,"n.s."
"NM_020279","Ccl28",30540,0.0477444755909291,0.672087533283446,"n.s.",0.127599435768631,NA,"n.s.",0.148285109496808,NA,"n.s.",0.0768549283616706,NA,"n.s."
"NM_001001320","Tbx10",6761,0.0477398625786396,0.719343386052882,"n.s.",0.0839187515588918,NA,"n.s.",-0.119619013620558,NA,"n.s.",-0.0354477979405518,NA,"n.s."
"NM_001164051","Pik3cd",26922,0.047659873117756,0.905735171063634,"n.s.",0.0437176245960326,0.904451356809549,"n.s.",0.632711212829044,0.0536748310238712,"n.s.",0.300221149877723,0.42177488112302,"n.s."
"NM_172148","B9d2",5401,0.0476410380259838,0.898697213123159,"n.s.",-0.0778183291984198,0.849446394369261,"n.s.",0.292354431670127,0.412121488044868,"n.s.",0.0505414747777551,0.914643396301645,"n.s."
"NR_045498","2310005E17Rik",10956,0.0476346691647522,0.882253526373295,"n.s.",0.659201908481522,0.161346218406377,"n.s.",0.766154419148513,0.10356230820842,"n.s.",0.376699998411472,0.392491007992913,"n.s."
"NM_139138","Adgre4",103679,0.0476335816242916,0.802449639936144,"n.s.",0.340353662815203,0.326190792225838,"n.s.",0.238562667188425,NA,"n.s.",-0.337722696470798,0.203995334426508,"n.s."
"NM_001172205","Arid5a",16297,0.0476231340297614,0.901995697376397,"n.s.",-0.0484142691551647,0.896877006487502,"n.s.",0.454911999027036,0.142918689350502,"n.s.",0.400050822845154,0.292748626749442,"n.s."
"NR_038055","2310065F04Rik",7620,0.0475695492960784,0.758449476428996,"n.s.",0.112617855623203,0.667202020953482,"n.s.",0.404236945625342,NA,"n.s.",0.132951173049887,0.601214105015078,"n.s."
"NM_009191","Clpb",126401,0.0475193406169316,0.898970603725407,"n.s.",0.161085067611405,0.621652140324009,"n.s.",0.303563086020931,0.283459274410203,"n.s.",-0.0531876348811897,0.897957818895978,"n.s."
"NM_011401","Slc2a3",14937,0.0474524737323762,0.904758143937352,"n.s.",0.0407981618477709,0.911808602103505,"n.s.",0.189805795085794,0.516207915497864,"n.s.",0.232093337173225,0.534243672970689,"n.s."
"NM_146082","Pcare",9331,0.0474447565869799,0.803924158884201,"n.s.",0.389329842371035,0.245457447957066,"n.s.",0.0110784403164181,NA,"n.s.",0.0267608632623483,0.918708958796435,"n.s."
"NM_011881","Grk1",16869,0.0474431462661134,0.855098147433957,"n.s.",0.172143445803241,0.647348588170006,"n.s.",0.202550477422528,0.564008679330362,"n.s.",-0.0397485920884911,0.91884090130471,"n.s."
"NM_175472","Tut4",99990,0.0474190237747139,0.904758143937352,"n.s.",0.324735046853458,0.329709385617349,"n.s.",0.41404486858247,0.178755009210319,"n.s.",0.145775561415115,0.706338559495566,"n.s."
"NM_007876","Dpep1",15579,0.0474045902984801,0.802449639936144,"n.s.",0.113834630211253,0.714923376359868,"n.s.",0.413406053445746,NA,"n.s.",0.24030256047234,0.394469203226477,"n.s."
"NM_053206","Magee2",2316,0.0473839303129818,0.904648418937743,"n.s.",0.510599788373832,0.160442688119132,"n.s.",0.390962560179939,0.230619303786336,"n.s.",0.340932679912677,0.402020410842019,"n.s."
"NM_178628","Atl1",70981,0.0473642134678866,0.904951487855698,"n.s.",0.265500526842116,0.427374327985215,"n.s.",-0.0257906067733969,0.934487853079519,"n.s.",-0.127833160437698,0.741024133204189,"n.s."
"NM_011638","Tfrc",23899,0.0473538337939246,0.905015597720705,"n.s.",0.520718185770807,0.145760418118191,"n.s.",0.623704415895184,0.0724875130551534,"n.s.",0.425529115587884,0.280015456876998,"n.s."
"NR_131060","BC046251",37317,0.0473058671310642,0.773535693394602,"n.s.",0.172541733416635,NA,"n.s.",-0.0915898459378739,NA,"n.s.",-0.1219907550539,NA,"n.s."
"NR_126426","3300002P13Rik",1781,0.0473001415743954,0.876833205156795,"n.s.",0.257363140449577,0.524849135569567,"n.s.",0.178471771819722,0.630066575770312,"n.s.",0.188178992904093,0.633149233145419,"n.s."
"NR_033220","BC039771",52478,0.0472857730632077,0.900900698181106,"n.s.",0.357643240646901,0.305843412367022,"n.s.",0.461798974847138,0.160739191016344,"n.s.",0.124854345371053,0.75299225419757,"n.s."
"NM_138945","Pou4f3",1497,0.0472846414465064,0.80969729185696,"n.s.",0.219217860184723,0.489829321063352,"n.s.",0.600431368622311,0.155566079464566,"n.s.",0.269525371089673,0.376262231297439,"n.s."
"NM_001163687","Naaa",20522,0.0472362410920485,0.899659819100377,"n.s.",0.0784367534235206,0.83021121902041,"n.s.",0.706227104714221,0.0387785126923333,"UP",1.02473405730507,0.00283222274207165,"UP"
"NM_029492","Zdhhc20",57561,0.0471868258174104,0.905176588622287,"n.s.",0.369754610685277,0.288963798491734,"n.s.",0.489906408353488,0.135889879594976,"n.s.",0.211651353546888,0.588536816214401,"n.s."
"NM_011657","Tulp3",34691,0.0471767410857911,0.90860530804523,"n.s.",0.201122653991061,0.515195023555036,"n.s.",0.408293633773186,0.148473394173778,"n.s.",0.184987678960062,0.600843911923244,"n.s."
"NM_022327","Ralb",34478,0.0471465081146753,0.900452858086737,"n.s.",0.144123648045173,0.650661395533539,"n.s.",0.251375070914089,0.359518579570643,"n.s.",0.0423400961514184,0.908744134726262,"n.s."
"NM_025730","Lrrk2",142901,0.0471119597547035,0.905141881205888,"n.s.",0.517768441591464,0.136266924438348,"n.s.",0.697552708712191,0.0435114490220252,"UP",0.263867077797392,0.487411127628908,"n.s."
"NR_045329","A330032B11Rik",22699,0.0471114854842146,0.853709565563123,"n.s.",0.218815436646891,0.529710930035314,"n.s.",0.236865865761683,0.491746508424989,"n.s.",-0.205392763060303,0.496797192047707,"n.s."
"NM_007924","Ell",53184,0.0470576857970592,0.903412402858722,"n.s.",0.0725953771907453,0.830377335269839,"n.s.",0.458005986857794,0.117754138757245,"n.s.",0.110971632061016,0.761219413645617,"n.s."
"NM_030727","Slc26a5",56604,0.0470335659908668,0.894052431627567,"n.s.",-0.222328314289902,0.582883420984954,"n.s.",0.338058474692459,0.3697018246917,"n.s.",-0.149513352521857,0.722511329720008,"n.s."
"NM_009782","Cacna1e",333402,0.0470138436116315,0.905043932732663,"n.s.",1.07566939982233,0.00710466948693165,"UP",1.1649545365294,0.00276907320937755,"UP",0.347080468673531,0.39673265467965,"n.s."
"NM_001243760","Ciita",47569,0.0470058033471446,0.853088540508693,"n.s.",0.0174872540871375,0.965047353497073,"n.s.",0.145357359860902,0.669154953323037,"n.s.",0.0700160193509434,0.842432498982575,"n.s."
"NM_001164159","Ppp6r3",120821,0.0468851813042278,0.905786201187599,"n.s.",0.234854029460826,0.478030524788618,"n.s.",0.255868368932448,0.383179887021254,"n.s.",-0.0512734704493321,0.896516596973839,"n.s."
"NM_001039390","Pkig",67773,0.0468255967982735,0.906875193279894,"n.s.",0.194330088108444,0.558754045587478,"n.s.",0.493015758392135,0.115556888850668,"n.s.",0.0618934083799162,0.877442202349344,"n.s."
"NM_001113470","Ctdsp2",21259,0.0467881715199688,0.916266912369179,"n.s.",-0.0210297016186372,0.949298947273549,"n.s.",0.360426158909556,0.203203922025181,"n.s.",0.0996418267627557,0.795899529362653,"n.s."
"NM_016717","Scly",22743,0.0467707596232016,0.902418113397151,"n.s.",0.014420374676781,0.972943455621845,"n.s.",0.217976967717648,0.451070196273853,"n.s.",-0.00753037810940539,0.996218065263265,"n.s."
"NM_145621","Camkv",13772,0.0467699230449892,0.903095693934759,"n.s.",0.059961740558161,0.860106842936501,"n.s.",0.44181521880029,0.122817380255832,"n.s.",-0.264343933802297,0.45126633893753,"n.s."
